"codele";"codtse";"data";"hora";"apuracao";"turno";"fase";"ncand";"nome";"partido";"votabs";"votpor";"situacao";"cargo";"codibge";"uf";"regiao";"compilado"
"426";"86886";"15/11/2020";"20:02:38";" 100,00";"1";"o";"11";"DIONISIO PEDRO WAGNER";"PP";"534";"  36,45";"Não eleito";"prefeito";"4311270";"RS";"S";2020-11-16 17:49:55
"426";"86894";"15/11/2020";"22:06:51";" 100,00";"1";"o";"12";"BERTÍL NILSSON";"PDT - PDT / PTB / PT";"2331";"  46,77";"Não eleito";"prefeito";"4309506";"RS";"S";2020-11-16 17:49:55
"426";"86894";"15/11/2020";"22:06:51";" 100,00";"1";"o";"15";"JERONIMO JASKULSKI";"MDB - MDB / PP";"2653";"  53,23";"Eleito";"prefeito";"4309506";"RS";"S";2020-11-16 17:49:55
"426";"86908";"15/11/2020";"20:50:29";" 100,00";"1";"o";"11";"GASPAR BEHNE";"PP - PP / PSL";"1339";"  35,28";"Eleito";"prefeito";"4311627";"RS";"S";2020-11-16 17:49:55
"426";"86908";"15/11/2020";"20:50:29";" 100,00";"1";"o";"15";"ALCEU HEINLE";"MDB - MDB / REPUBLICANOS / PTB";"1301";"  34,28";"Não eleito";"prefeito";"4311627";"RS";"S";2020-11-16 17:49:55
"426";"86908";"15/11/2020";"20:50:29";" 100,00";"1";"o";"13";"GILMAR DE QUADROS  GORDINHO";"PT - PT / PL";"1155";"  30,43";"Não eleito";"prefeito";"4311627";"RS";"S";2020-11-16 17:49:55
"426";"86916";"15/11/2020";"22:13:46";" 100,00";"1";"o";"55";"SCHNEIDER BUDA";"PSD";"768";"   6,44";"Não eleito";"prefeito";"4309605";"RS";"S";2020-11-16 17:49:55
"426";"86916";"15/11/2020";"22:13:46";" 100,00";"1";"o";"12";"CUNHA";"PDT - PDT / PTB / MDB / REPUBLICANOS / CIDADANIA";"5734";"  48,07";"Eleito";"prefeito";"4309605";"RS";"S";2020-11-16 17:49:55
"426";"86916";"15/11/2020";"22:13:46";" 100,00";"1";"o";"11";"NILDO";"PP - SOLIDARIEDADE / PP / PSB";"5179";"  43,42";"Não eleito";"prefeito";"4309605";"RS";"S";2020-11-16 17:49:55
"426";"86916";"15/11/2020";"22:13:46";" 100,00";"1";"o";"28";"ROBERTO RICHTER";"PRTB";"248";"   2,08";"Não eleito";"prefeito";"4309605";"RS";"S";2020-11-16 17:49:55
"426";"86924";"15/11/2020";"20:52:23";" 100,00";"1";"o";"13";"LUANA LAIS SCHWANTES";"PT - PT / PSB";"565";"  46,85";"Não eleito";"prefeito";"4311643";"RS";"S";2020-11-16 17:49:55
"426";"86924";"15/11/2020";"20:52:23";" 100,00";"1";"o";"15";"HENRIQUE";"MDB - PDT / MDB / PTB";"641";"  53,15";"Eleito";"prefeito";"4311643";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"50";"PROF MANO NICK";"PSOL";"52";"   0,27";"Não eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"10";"RICARDO VARGAS";"REPUBLICANOS - PP / REDE / REPUBLICANOS / PODE / PSDB";"7035";"  36,77";"Eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"12";"SIMON HEBERLE";"PDT - PSL / PDT";"4835";"  25,27";"Não eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"22";"DAVI GILMAR";"PL - PL / PTB / MDB";"3415";"  17,85";"Não eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"13";"DRA ROSÂNGELA DORNELLES";"PT - PC do B / PT / PSB";"3603";"  18,83";"Não eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86932";"15/11/2020";"22:10:35";" 100,00";"1";"o";"43";"DOUTOR ANTONIO";"PV";"194";"   1,01";"Não eleito";"prefeito";"4305355";"RS";"S";2020-11-16 17:49:55
"426";"86940";"15/11/2020";"20:28:58";" 100,00";"1";"o";"12";"GUSTAVO";"PDT - PDT / PT";"2676";"  61,69";"Eleito";"prefeito";"4311759";"RS";"S";2020-11-16 17:49:55
"426";"86940";"15/11/2020";"20:28:58";" 100,00";"1";"o";"11";"ROITMAN";"PP";"1662";"  38,31";"Não eleito";"prefeito";"4311759";"RS";"S";2020-11-16 17:49:55
"426";"86959";"15/11/2020";"22:43:31";" 100,00";"1";"o";"11";"WALMOR SCHWADE";"PP - PP / PTB / PSDB";"1680";"  45,78";"Não eleito";"prefeito";"4309704";"RS";"S";2020-11-16 17:49:55
"426";"86959";"15/11/2020";"22:43:31";" 100,00";"1";"o";"15";"PAULO SCHWADE";"MDB - MDB / REPUBLICANOS";"1829";"  49,84";"Eleito";"prefeito";"4309704";"RS";"S";2020-11-16 17:49:55
"426";"86959";"15/11/2020";"22:43:31";" 100,00";"1";"o";"17";"DIEISON ENGROFF";"PSL - PSD / PSL / PL";"161";"   4,39";"Não eleito";"prefeito";"4309704";"RS";"S";2020-11-16 17:49:55
"426";"86967";"15/11/2020";"23:01:49";" 100,00";"1";"o";"11";"EDINHO";"PP - PP / MDB";"2244";"  47,43";"Não eleito";"prefeito";"4311775";"RS";"S";2020-11-16 17:49:55
"426";"86967";"15/11/2020";"23:01:49";" 100,00";"1";"o";"12";"JOÃO MARCOS";"PDT";"2487";"  52,57";"Eleito";"prefeito";"4311775";"RS";"S";2020-11-16 17:49:55
"426";"86975";"15/11/2020";"22:06:03";" 100,00";"1";"o";"12";"ANGELO GOLIN";"PDT - PDT / PT";"1670";"  48,49";"Não eleito";"prefeito";"4309803";"RS";"S";2020-11-16 17:49:55
"426";"86975";"15/11/2020";"22:06:03";" 100,00";"1";"o";"11";"ULISSES";"PP - PP / MDB";"1774";"  51,51";"Eleito";"prefeito";"4309803";"RS";"S";2020-11-16 17:49:55
"426";"86983";"15/11/2020";"22:26:24";" 100,00";"1";"o";"10";"GISELE SCHNEIDER";"REPUBLICANOS - REPUBLICANOS / PSDB / PSD / PP";"1000";"  47,69";"Eleito";"prefeito";"4311791";"RS";"S";2020-11-16 17:49:55
"426";"86983";"15/11/2020";"22:26:24";" 100,00";"1";"o";"17";"MIGUEL BROILO";"PSL";"178";"   8,49";"Não eleito";"prefeito";"4311791";"RS";"S";2020-11-16 17:49:55
"426";"86983";"15/11/2020";"22:26:24";" 100,00";"1";"o";"14";"PAULO ABRAHAM";"PTB - PTB / PL";"919";"  43,82";"Não eleito";"prefeito";"4311791";"RS";"S";2020-11-16 17:49:55
"426";"86991";"15/11/2020";"22:08:05";" 100,00";"1";"o";"14";"DOUGLAS ROSSONI";"PTB - PTB / PP";"2418";"  51,62";"Eleito";"prefeito";"4309902";"RS";"S";2020-11-16 17:49:55
"426";"86991";"15/11/2020";"22:08:05";" 100,00";"1";"o";"15";"SAPINHO";"MDB";"2266";"  48,38";"Não eleito";"prefeito";"4309902";"RS";"S";2020-11-16 17:49:55
"426";"87009";"15/11/2020";"22:11:25";" 100,00";"1";"o";"17";"ENG PAULO GEMELLI";"PSL";"95";"   3,44";"Não eleito";"prefeito";"4311981";"RS";"S";2020-11-16 17:49:55
"426";"87009";"15/11/2020";"22:11:25";" 100,00";"1";"o";"12";"LUCIANO ";"PDT";"265";"   9,58";"Não eleito";"prefeito";"4311981";"RS";"S";2020-11-16 17:49:55
"426";"87009";"15/11/2020";"22:11:25";" 100,00";"1";"o";"15";"RENATO";"MDB - MDB / PSB";"1273";"  46,04";"Eleito";"prefeito";"4311981";"RS";"S";2020-11-16 17:49:55
"426";"87009";"15/11/2020";"22:11:25";" 100,00";"1";"o";"14";"CARLOS ZIULKOSKI";"PTB - PP / PTB";"1132";"  40,94";"Não eleito";"prefeito";"4311981";"RS";"S";2020-11-16 17:49:55
"426";"87017";"15/11/2020";"20:43:13";" 100,00";"1";"o";"10";"ABEL GRAVE";"REPUBLICANOS - REPUBLICANOS / PP / PL / PSB / PT";"7429";"  57,45";"Eleito";"prefeito";"4310009";"RS";"S";2020-11-16 17:49:55
"426";"87017";"15/11/2020";"20:43:13";" 100,00";"1";"o";"15";"TUTA";"MDB - MDB / PDT";"5502";"  42,55";"Não eleito";"prefeito";"4310009";"RS";"S";2020-11-16 17:49:55
"426";"87025";"15/11/2020";"22:10:33";" 100,00";"1";"o";"11";"ROGÉRIO FRANÇA";"PP - PTB / PP";"1209";"  50,17";"Eleito";"prefeito";"4312138";"RS";"S";2020-11-16 17:49:55
"426";"87025";"15/11/2020";"22:10:33";" 100,00";"1";"o";"15";"ALEXANDRE";"MDB - PDT / MDB";"1201";"  49,83";"Não eleito";"prefeito";"4312138";"RS";"S";2020-11-16 17:49:55
"426";"87033";"15/11/2020";"20:43:02";" 100,00";"1";"o";"11";"LEANDRO HORLLE";"PP - PP / PDT / DEM / PSB / PSL / PSD / CIDADANIA / PSDB";"12525";"  60,77";"Eleito";"prefeito";"4310108";"RS";"S";2020-11-16 17:49:55
"426";"87033";"15/11/2020";"20:43:02";" 100,00";"1";"o";"15";"GUTO SCHERER";"MDB - MDB / PTB / PATRIOTA";"8085";"  39,23";"Não eleito";"prefeito";"4310108";"RS";"S";2020-11-16 17:49:55
"426";"87041";"15/11/2020";"22:11:49";" 100,00";"1";"o";"45";"CARLOS BOHN";"PSDB - PDT / MDB / PSDB";"2619";" 100,00";"Eleito";"prefeito";"4312153";"RS";"S";2020-11-16 17:49:55
"426";"87050";"15/11/2020";"23:03:56";" 100,00";"1";"o";"11";"ANDREI COSSETIN";"PP - PP / PL / REPUBLICANOS / PRTB / MDB / PSL";"27223";"  57,90";"Eleito";"prefeito";"4310207";"RS";"S";2020-11-16 17:49:55
"426";"87050";"15/11/2020";"23:03:56";" 100,00";"1";"o";"51";"CARLOS KOWALSKI";"PATRIOTA";"914";"   1,94";"Não eleito";"prefeito";"4310207";"RS";"S";2020-11-16 17:49:55
"426";"87050";"15/11/2020";"23:03:56";" 100,00";"1";"o";"12";"BALLIN";"PDT - PDT / PT / PSB / PSD / PSDB / PC do B / PTB / CIDADANIA";"18881";"  40,16";"Não eleito";"prefeito";"4310207";"RS";"S";2020-11-16 17:49:55
"426";"87068";"15/11/2020";"20:30:25";" 100,00";"1";"o";"25";"GEANDRE MACHADO";"DEM";"582";"  11,80";"Não eleito";"prefeito";"4312252";"RS";"S";2020-11-16 17:49:55
"426";"87068";"15/11/2020";"20:30:25";" 100,00";"1";"o";"11";"SILVIA LASEK";"PP - PP / PSDB";"3898";"  79,00";"Eleito";"prefeito";"4312252";"RS";"S";2020-11-16 17:49:55
"426";"87068";"15/11/2020";"20:30:25";" 100,00";"1";"o";"17";"ARAI FREITAS";"PSL";"454";"   9,20";"Não eleito";"prefeito";"4312252";"RS";"S";2020-11-16 17:49:55
"426";"87076";"15/11/2020";"22:43:10";" 100,00";"1";"o";"25";"SINGLAIR SPEZIA";"DEM - DEM / PP";"1394";"  43,62";"Não eleito";"prefeito";"4310306";"RS";"S";2020-11-16 17:49:55
"426";"87076";"15/11/2020";"22:43:10";" 100,00";"1";"o";"15";"EDE";"MDB";"1802";"  56,38";"Eleito";"prefeito";"4310306";"RS";"S";2020-11-16 17:49:55
"426";"87084";"15/11/2020";"20:48:57";" 100,00";"1";"o";"14";"LIRIO TURRI";"PTB";"791";"  30,52";"Não eleito";"prefeito";"4312385";"RS";"S";2020-11-16 17:49:55
"426";"87084";"15/11/2020";"20:48:57";" 100,00";"1";"o";"15";"DALLÉ";"MDB";"1801";"  69,48";"Eleito";"prefeito";"4312385";"RS";"S";2020-11-16 17:49:55
"426";"87092";"15/11/2020";"22:11:41";" 100,00";"1";"o";"15";"EDUARDO MARASCA";"MDB - PT / MDB";"2185";"  46,62";"Não eleito";"prefeito";"4310405";"RS";"S";2020-11-16 17:49:55
"426";"87092";"15/11/2020";"22:11:41";" 100,00";"1";"o";"14";"JOAO EDÉCIO";"PTB - REPUBLICANOS / PP / PTB";"2502";"  53,38";"Eleito";"prefeito";"4310405";"RS";"S";2020-11-16 17:49:55
"426";"87106";"15/11/2020";"20:14:35";" 100,00";"1";"o";"11";"RODRIGO TRINDADE";"PP - PSDB / MDB / PP";"1202";"  50,98";"Eleito";"prefeito";"4312427";"RS";"S";2020-11-16 17:49:55
"426";"87106";"15/11/2020";"20:14:35";" 100,00";"1";"o";"40";"ALVORI KUHN";"PSB - PSB / PL";"1090";"  46,23";"Não eleito";"prefeito";"4312427";"RS";"S";2020-11-16 17:49:55
"426";"87106";"15/11/2020";"20:14:35";" 100,00";"1";"o";"19";"DERLI FABRIS";"PODE";"66";"   2,80";"Não eleito";"prefeito";"4312427";"RS";"S";2020-11-16 17:49:55
"426";"87114";"15/11/2020";"22:39:26";" 100,00";"1";"o";"11";"VILSINHO";"PP - MDB / PP";"2584";"  52,23";"Eleito";"prefeito";"4310504";"RS";"S";2020-11-16 17:49:55
"426";"87114";"15/11/2020";"22:39:26";" 100,00";"1";"o";"14";"VOLMIR BIELSKI-MALEZA";"PTB - PDT / PT / PSD / PTB";"2363";"  47,77";"Não eleito";"prefeito";"4310504";"RS";"S";2020-11-16 17:49:55
"426";"87122";"15/11/2020";"22:17:38";" 100,00";"1";"o";"15";"LUIZ";"MDB - PSB / MDB";"1386";"  48,06";"Não eleito";"prefeito";"4312443";"RS";"S";2020-11-16 17:49:55
"426";"87122";"15/11/2020";"22:17:38";" 100,00";"1";"o";"11";"MARCOS VENICIOS";"PP - PP / PDT / CIDADANIA / PSL";"1498";"  51,94";"Eleito";"prefeito";"4312443";"RS";"S";2020-11-16 17:49:55
"426";"87130";"15/11/2020";"22:11:51";" 100,00";"1";"o";"11";"JARBAS MARTINI";"PP";"5844";"  31,04";"Não eleito";"prefeito";"4310603";"RS";"S";2020-11-16 17:49:55
"426";"87130";"15/11/2020";"22:11:51";" 100,00";"1";"o";"22";"LEONARDO BETIN";"PL - MDB / PL";"8530";"  45,31";"Eleito";"prefeito";"4310603";"RS";"S";2020-11-16 17:49:55
"426";"87130";"15/11/2020";"22:11:51";" 100,00";"1";"o";"12";"EBER ESCOBAR";"PDT - PTB / PSB / PDT";"4453";"  23,65";"Não eleito";"prefeito";"4310603";"RS";"S";2020-11-16 17:49:55
"426";"87149";"15/11/2020";"22:04:46";" 100,00";"1";"o";"14";"CARLA";"PTB - PTB / PP / PDT";"3769";" 100,00";"Eleito";"prefeito";"4312476";"RS";"S";2020-11-16 17:49:55
"426";"87157";"15/11/2020";"20:40:00";" 100,00";"1";"o";"22";"MUNARI";"PL - PP / PL / PTB / MDB / PSB / PSDB";"1341";"  42,09";"Não eleito";"prefeito";"4310702";"RS";"S";2020-11-16 17:49:55
"426";"87157";"15/11/2020";"20:40:00";" 100,00";"1";"o";"13";"POLACO";"PT - PDT / PT / CIDADANIA / PSD";"1845";"  57,91";"Eleito";"prefeito";"4310702";"RS";"S";2020-11-16 17:49:55
"426";"87165";"15/11/2020";"22:08:24";" 100,00";"1";"o";"14";"ADAIR BARILLI";"PTB - MDB / PP / PTB";"979";"  50,08";"Eleito";"prefeito";"4312625";"RS";"S";2020-11-16 17:49:55
"426";"87165";"15/11/2020";"22:08:24";" 100,00";"1";"o";"12";"FERNANDO";"PDT";"976";"  49,92";"Não eleito";"prefeito";"4312625";"RS";"S";2020-11-16 17:49:55
"426";"87173";"15/11/2020";"22:11:27";" 100,00";"1";"o";"10";"LUIS MOSCHEN GRINGUINHO";"REPUBLICANOS - REPUBLICANOS / MDB";"3111";"  25,94";"Não eleito";"prefeito";"4310801";"RS";"S";2020-11-16 17:49:55
"426";"87173";"15/11/2020";"22:11:27";" 100,00";"1";"o";"11";"MARTIN";"PP";"8884";"  74,06";"Eleito";"prefeito";"4310801";"RS";"S";2020-11-16 17:49:55
"426";"87181";"15/11/2020";"22:14:02";" 100,00";"1";"o";"40";"GERALDO";"PSB - PP / PSB";"1142";"  56,01";"Eleito";"prefeito";"4312674";"RS";"S";2020-11-16 17:49:55
"426";"87181";"15/11/2020";"22:14:02";" 100,00";"1";"o";"15";"PROFESSOR MARCOS";"MDB";"897";"  43,99";"Não eleito";"prefeito";"4312674";"RS";"S";2020-11-16 17:49:55
"426";"87190";"15/11/2020";"22:49:00";" 100,00";"1";"o";"45";"ROQUE";"PSDB - PSDB / MDB";"1240";"  48,16";"Não eleito";"prefeito";"4310900";"RS";"S";2020-11-16 17:49:55
"426";"87190";"15/11/2020";"22:49:00";" 100,00";"1";"o";"11";"BETO BORDIN";"PP - PP / PSL";"1335";"  51,84";"Eleito";"prefeito";"4310900";"RS";"S";2020-11-16 17:49:55
"426";"87203";"15/11/2020";"23:29:23";" 100,00";"1";"o";"14";"CLAIR PANZENHAGEN - BRANCO";"PTB - PTB / PP / PT";"882";"  48,07";"Não eleito";"prefeito";"4312955";"RS";"S";2020-11-16 17:49:55
"426";"87203";"15/11/2020";"23:29:23";" 100,00";"1";"o";"15";"DANIEL THALHEIMER";"MDB - MDB / PDT";"953";"  51,93";"Eleito";"prefeito";"4312955";"RS";"S";2020-11-16 17:49:55
"426";"87211";"15/11/2020";"20:12:22";" 100,00";"1";"o";"15";"DR. FAVIO TELIS";"MDB - MDB / PSDB";"8148";"  60,49";"Eleito";"prefeito";"4311007";"RS";"S";2020-11-16 17:49:55
"426";"87211";"15/11/2020";"20:12:22";" 100,00";"1";"o";"40";"PROFESSOR SABÃO";"PSB - PSB / CIDADANIA";"2317";"  17,20";"Não eleito";"prefeito";"4311007";"RS";"S";2020-11-16 17:49:55
"426";"87211";"15/11/2020";"20:12:22";" 100,00";"1";"o";"13";"MARIA DA GRAÇA";"PT - PT / PDT";"3004";"  22,30";"Não eleito";"prefeito";"4311007";"RS";"S";2020-11-16 17:49:55
"426";"87220";"15/11/2020";"21:22:50";" 100,00";"1";"o";"11";"DANRLEI PILATTI";"PP";"1105";"  53,90";"Eleito";"prefeito";"4313086";"RS";"S";2020-11-16 17:49:55
"426";"87220";"15/11/2020";"21:22:50";" 100,00";"1";"o";"14";"CARECA";"PTB";"30";"   1,46";"Não eleito";"prefeito";"4313086";"RS";"S";2020-11-16 17:49:55
"426";"87220";"15/11/2020";"21:22:50";" 100,00";"1";"o";"15";"ITAMAR BERNARDI KIKO";"MDB - MDB / PDT";"915";"  44,63";"Não eleito";"prefeito";"4313086";"RS";"S";2020-11-16 17:49:55
"426";"87238";"15/11/2020";"22:15:10";" 100,00";"1";"o";"11";"DIDO";"PP - PP / PDT";"2558";"  36,18";"Não eleito";"prefeito";"4311106";"RS";"S";2020-11-16 17:49:55
"426";"87238";"15/11/2020";"22:15:10";" 100,00";"1";"o";"15";"BETO TURCHIELLO";"MDB - MDB / PT / PL";"4512";"  63,82";"Eleito";"prefeito";"4311106";"RS";"S";2020-11-16 17:49:55
"426";"87246";"15/11/2020";"22:49:51";" 100,00";"1";"o";"25";"ALEMÃO DO LOT";"DEM";"414";"   3,22";"Não eleito";"prefeito";"4313375";"RS";"S";2020-11-16 17:49:55
"426";"87246";"15/11/2020";"22:49:51";" 100,00";"1";"o";"11";"MARCELINO MUZYKANT";"PP - PP / PTB / SOLIDARIEDADE / REPUBLICANOS / REDE";"4797";"  37,26";"Não eleito";"prefeito";"4313375";"RS";"S";2020-11-16 17:49:55
"426";"87246";"15/11/2020";"22:49:51";" 100,00";"1";"o";"28";"MARNE DE SOUZA";"PRTB - PRTB / AVANTE";"2605";"  20,23";"Não eleito";"prefeito";"4313375";"RS";"S";2020-11-16 17:49:55
"426";"87246";"15/11/2020";"22:49:51";" 100,00";"1";"o";"13";"RODRIGO BATTISTELLA";"PT - PDT / PT / MDB / PSD";"5059";"  39,29";"Eleito";"prefeito";"4313375";"RS";"S";2020-11-16 17:49:55
"426";"87254";"15/11/2020";"22:09:05";" 100,00";"1";"o";"45";"BERNARDO";"PSDB - PSDB / MDB / PDT / DEM";"6228";"  52,68";"Eleito";"prefeito";"4311205";"RS";"S";2020-11-16 17:49:55
"426";"87254";"15/11/2020";"22:09:05";" 100,00";"1";"o";"40";"JOÃO VESTENA";"PSB - PP / PSB";"5595";"  47,32";"Não eleito";"prefeito";"4311205";"RS";"S";2020-11-16 17:49:55
"426";"87262";"15/11/2020";"22:12:56";" 100,00";"1";"o";"14";"MÁRCIA RODRIGUES PRESOTTO";"PTB - PTB / PSDB / PC do B";"1630";"  50,26";"Eleito";"prefeito";"4313490";"RS";"S";2020-11-16 17:49:55
"426";"87262";"15/11/2020";"22:12:56";" 100,00";"1";"o";"11";"TITO";"PP - PT / PP / PDT / MDB / PSB";"1613";"  49,74";"Não eleito";"prefeito";"4313490";"RS";"S";2020-11-16 17:49:55
"426";"87270";"15/11/2020";"22:08:42";" 100,00";"1";"o";"11";"GUSTAVO BONOTTO";"PP - PP / PSL / DEM / MDB / REPUBLICANOS";"10993";"  73,45";"Eleito";"prefeito";"4311304";"RS";"S";2020-11-16 17:49:55
"426";"87270";"15/11/2020";"22:08:42";" 100,00";"1";"o";"12";"RÔMULO SILVA";"PDT - PDT / PSB";"3974";"  26,55";"Não eleito";"prefeito";"4311304";"RS";"S";2020-11-16 17:49:55
"426";"87289";"15/11/2020";"22:14:15";" 100,00";"1";"o";"11";"SAVELA";"PP - MDB / PP";"1610";"  55,98";"Eleito";"prefeito";"4313425";"RS";"S";2020-11-16 17:49:55
"426";"87289";"15/11/2020";"22:14:15";" 100,00";"1";"o";"13";"MORAES";"PT - PT / PDT";"1266";"  44,02";"Não eleito";"prefeito";"4313425";"RS";"S";2020-11-16 17:49:55
"426";"87297";"15/11/2020";"22:20:40";" 100,00";"1";"o";"40";"DANIEL FONTANA";"PSB - PODE / PSB";"2038";"   4,89";"Não eleito";"prefeito";"4311403";"RS";"S";2020-11-16 17:49:55
"426";"87297";"15/11/2020";"22:20:40";" 100,00";"1";"o";"15";"MÁRCIA SCHERER";"MDB";"9950";"  23,86";"Não eleito";"prefeito";"4311403";"RS";"S";2020-11-16 17:49:55
"426";"87297";"15/11/2020";"22:20:40";" 100,00";"1";"o";"11";"MARCELO CAUMO";"PP - PSL / PP / PSDB / PL";"29719";"  71,26";"Eleito";"prefeito";"4311403";"RS";"S";2020-11-16 17:49:55
"426";"87300";"15/11/2020";"20:34:28";" 100,00";"1";"o";"11";"CAIO";"PP - PP / PT / PSB";"894";"  53,79";"Eleito";"prefeito";"4313441";"RS";"S";2020-11-16 17:49:55
"426";"87300";"15/11/2020";"20:34:28";" 100,00";"1";"o";"15";"DANIEL FICAGNA";"MDB";"768";"  46,21";"Não eleito";"prefeito";"4313441";"RS";"S";2020-11-16 17:49:55
"426";"87319";"15/11/2020";"22:27:30";" 100,00";"1";"o";"11";"ALFREDO BORGES";"PP";"1662";"  38,71";"Não eleito";"prefeito";"4311502";"RS";"S";2020-11-16 17:49:55
"426";"87319";"15/11/2020";"22:27:30";" 100,00";"1";"o";"12";"SÁVIO PRESTES";"PDT - PTB / PSB / PT / DEM / MDB / PDT";"2631";"  61,29";"Eleito";"prefeito";"4311502";"RS";"S";2020-11-16 17:49:55
"426";"87327";"15/11/2020";"20:39:30";" 100,00";"1";"o";"12";"ALEXANDRE BARTH";"PDT - REPUBLICANOS / PDT";"1440";"  51,25";"Eleito";"prefeito";"4314035";"RS";"S";2020-11-16 17:49:55
"426";"87327";"15/11/2020";"20:39:30";" 100,00";"1";"o";"15";"FRANCISCO MENDEL";"MDB - MDB / PP";"1370";"  48,75";"Não eleito";"prefeito";"4314035";"RS";"S";2020-11-16 17:49:55
"426";"87335";"15/11/2020";"20:56:02";" 100,00";"1";"o";"40";"VINI";"PSB - PSB / PTB / MDB";"1477";"  38,94";"Não eleito";"prefeito";"4311601";"RS";"S";2020-11-16 17:49:55
"426";"87335";"15/11/2020";"20:56:02";" 100,00";"1";"o";"12";"SIDI";"PDT";"382";"  10,07";"Não eleito";"prefeito";"4311601";"RS";"S";2020-11-16 17:49:55
"426";"87335";"15/11/2020";"20:56:02";" 100,00";"1";"o";"11";"JULI";"PP - PP / PT";"1934";"  50,99";"Eleito";"prefeito";"4311601";"RS";"S";2020-11-16 17:49:55
"426";"87343";"15/11/2020";"22:14:09";" 100,00";"1";"o";"13";"TIO IVO";"PT";"159";"   3,64";"Não eleito";"prefeito";"4314076";"RS";"S";2020-11-16 17:49:55
"426";"87343";"15/11/2020";"22:14:09";" 100,00";"1";"o";"11";"EDGAR AMARELINHO";"PP - MDB / PP / PSB";"2112";"  48,29";"Eleito";"prefeito";"4314076";"RS";"S";2020-11-16 17:49:55
"426";"87343";"15/11/2020";"22:14:09";" 100,00";"1";"o";"45";"EVALDIR DETTENBORN";"PSDB";"266";"   6,08";"Não eleito";"prefeito";"4314076";"RS";"S";2020-11-16 17:49:55
"426";"87343";"15/11/2020";"22:14:09";" 100,00";"1";"o";"12";"PROF NUBIA";"PDT - PDT / PTB";"1837";"  42,00";"Não eleito";"prefeito";"4314076";"RS";"S";2020-11-16 17:49:55
"426";"87351";"15/11/2020";"22:13:41";" 100,00";"1";"o";"15";"TIR";"MDB - MDB / PSB / PP";"2263";"  57,12";"Eleito";"prefeito";"4311700";"RS";"S";2020-11-16 17:49:55
"426";"87351";"15/11/2020";"22:13:41";" 100,00";"1";"o";"14";"VOLMA";"PTB - PTB / PT";"1699";"  42,88";"Não eleito";"prefeito";"4311700";"RS";"S";2020-11-16 17:49:55
"426";"87360";"15/11/2020";"22:09:19";" 100,00";"1";"o";"14";"LUCIANO KLEIN";"PTB";"1959";"  53,66";"Eleito";"prefeito";"4314423";"RS";"S";2020-11-16 17:49:55
"426";"87360";"15/11/2020";"22:09:19";" 100,00";"1";"o";"55";"DANIEL";"PSD - PSB / PSDB / PSD";"1621";"  44,40";"Não eleito";"prefeito";"4314423";"RS";"S";2020-11-16 17:49:55
"426";"87360";"15/11/2020";"22:09:19";" 100,00";"1";"o";"15";"MEDIANEIRA ZALTRON";"MDB";"71";"   1,94";"Não eleito";"prefeito";"4314423";"RS";"S";2020-11-16 17:49:55
"426";"87378";"15/11/2020";"22:14:12";" 100,00";"1";"o";"45";"VALDECIR FILIPPI";"PSDB";"587";"   2,42";"Não eleito";"prefeito";"4311809";"RS";"S";2020-11-16 17:49:55
"426";"87378";"15/11/2020";"22:14:12";" 100,00";"1";"o";"11";"DALL&apos;ACQUA";"PP - PTB / PSL / PP / REPUBLICANOS / DEM / PODE";"7414";"  30,61";"Não eleito";"prefeito";"4311809";"RS";"S";2020-11-16 17:49:55
"426";"87378";"15/11/2020";"22:14:12";" 100,00";"1";"o";"15";"IURA";"MDB - PSB / PL / MDB / PSD";"16218";"  66,96";"Eleito";"prefeito";"4311809";"RS";"S";2020-11-16 17:49:55
"426";"87386";"15/11/2020";"22:05:02";" 100,00";"1";"o";"11";"LUCAS MICHELON DODÃO DA RÁDIO";"PP - PP / PT";"1713";"  54,12";"Eleito";"prefeito";"4314472";"RS";"S";2020-11-16 17:49:55
"426";"87386";"15/11/2020";"22:05:02";" 100,00";"1";"o";"15";"LUIZ ANTÔNIO BURIN";"MDB - MDB / PDT";"1452";"  45,88";"Não eleito";"prefeito";"4314472";"RS";"S";2020-11-16 17:49:55
"426";"87394";"15/11/2020";"22:16:07";" 100,00";"1";"o";"15";"DELFIM";"MDB - PP / PTB / MDB";"2126";"  63,61";"Eleito";"prefeito";"4311908";"RS";"S";2020-11-16 17:49:55
"426";"87394";"15/11/2020";"22:16:07";" 100,00";"1";"o";"13";"MOMO";"PT - PDT / PT";"1216";"  36,39";"Não eleito";"prefeito";"4311908";"RS";"S";2020-11-16 17:49:55
