"codele";"codtse";"data";"hora";"apuracao";"turno";"divulgação";"ncand";"nomeurna";"partido";"votosabs";"votosporc";"situacao";"cargo";"uf";"codibge";"regiao";"ano";"nomemun"
"426";"89710";"15/11/2020";"19:53:12";"100,00";"1";"oficial";"15";"IZABEL ROSA";"MDB";"1529";"39,84";"NAO ELEITO";"prefeito";"RS";"4321352";"S";"2020";"TAVARES"
"426";"89737";"15/11/2020";"22:36:52";"100,00";"1";"oficial";"13";"MAURO NOLASCO";"PT";"3872";"30,44";"NAO ELEITO";"prefeito";"RS";"4304663";"S";"2020";"CAPAO DO LEAO"
"426";"89737";"15/11/2020";"22:36:52";"100,00";"1";"oficial";"11";"SCHMITT";"PP";"6588";"51,79";"ELEITO";"prefeito";"RS";"4304663";"S";"2020";"CAPAO DO LEAO"
"426";"89737";"15/11/2020";"22:36:52";"100,00";"1";"oficial";"14";"EMERSON BRITTO";"PTB";"2260";"17,77";"NAO ELEITO";"prefeito";"RS";"4304663";"S";"2020";"CAPAO DO LEAO"
"426";"89753";"15/11/2020";"22:15:59";"100,00";"1";"oficial";"12";"DR JORGE";"PDT";"1392";"21,47";"NAO ELEITO";"prefeito";"RS";"4316451";"S";"2020";"SALTO DO JACUI"
"426";"89753";"15/11/2020";"22:15:59";"100,00";"1";"oficial";"11";"RONALDO";"PP";"3011";"46,44";"ELEITO";"prefeito";"RS";"4316451";"S";"2020";"SALTO DO JACUI"
"426";"89753";"15/11/2020";"22:15:59";"100,00";"1";"oficial";"15";"LARRI COSTA";"MDB";"2081";"32,09";"NAO ELEITO";"prefeito";"RS";"4316451";"S";"2020";"SALTO DO JACUI"
"426";"89770";"15/11/2020";"22:10:34";"100,00";"1";"oficial";"15";"ADEMIR BIANCHI";"MDB";"1177";"38,48";"NAO ELEITO";"prefeito";"RS";"4305959";"S";"2020";"COTIPORA"
"426";"89770";"15/11/2020";"22:10:34";"100,00";"1";"oficial";"11";"IVELTON ZARDO";"PP";"1882";"61,52";"ELEITO";"prefeito";"RS";"4305959";"S";"2020";"COTIPORA"
"426";"98213";"16/11/2020";"08:47:12";"100,00";"1";"oficial";"11";"ARIBERTO";"PP";"3365";"16,90";"NAO ELEITO";"prefeito";"RS";"4321451";"S";"2020";"TEUTONIA"
"426";"98213";"16/11/2020";"08:47:12";"100,00";"1";"oficial";"12";"PROFESSOR FORNECK";"PDT";"9234";"46,38";"ELEITO";"prefeito";"RS";"4321451";"S";"2020";"TEUTONIA"
"426";"98213";"16/11/2020";"08:47:12";"100,00";"1";"oficial";"45";"JO";"PSDB";"7312";"36,72";"NAO ELEITO";"prefeito";"RS";"4321451";"S";"2020";"TEUTONIA"
"426";"98230";"15/11/2020";"20:29:27";"100,00";"1";"oficial";"45";"FABIO PERSCH";"PSDB";"5633";"66,83";"ELEITO";"prefeito";"RS";"4302352";"S";"2020";"BOM PRINCIPIO"
"426";"98230";"15/11/2020";"20:29:27";"100,00";"1";"oficial";"15";"ANDRE";"MDB";"2796";"33,17";"NAO ELEITO";"prefeito";"RS";"4302352";"S";"2020";"BOM PRINCIPIO"
"426";"98256";"15/11/2020";"22:03:58";"100,00";"1";"oficial";"12";"DIEGO PICUCHA";"PDT";"22026";"76,87";"ELEITO";"prefeito";"RS";"4314050";"S";"2020";"PAROBE"
"426";"98256";"15/11/2020";"22:03:58";"100,00";"1";"oficial";"45";"CLEO DA VIP";"PSDB";"6026";"21,03";"NAO ELEITO";"prefeito";"RS";"4314050";"S";"2020";"PAROBE"
"426";"98256";"15/11/2020";"22:03:58";"100,00";"1";"oficial";"40";"ENEAS RODRIGUES";"PSB";"602";"2,10";"NAO ELEITO";"prefeito";"RS";"4314050";"S";"2020";"PAROBE"
"426";"98272";"15/11/2020";"22:55:35";"100,00";"1";"oficial";"11";"MARCIA";"PP";"2196";"100,00";"ELEITO";"prefeito";"RS";"4308458";"S";"2020";"FORTALEZA DOS VALOS"
"426";"98299";"15/11/2020";"23:04:14";"100,00";"1";"oficial";"20";"ZE ROBERTO";"PSC";"2255";"43,37";"NAO ELEITO";"prefeito";"RS";"4311155";"S";"2020";"JOIA"
"426";"98299";"15/11/2020";"23:04:14";"100,00";"1";"oficial";"11";"ADRIANO MARANGON";"PP";"2401";"46,17";"ELEITO";"prefeito";"RS";"4311155";"S";"2020";"JOIA"
"426";"98299";"15/11/2020";"23:04:14";"100,00";"1";"oficial";"13";"DEJA BURTET";"PT";"544";"10,46";"NAO ELEITO";"prefeito";"RS";"4311155";"S";"2020";"JOIA"
"426";"80004";"15/11/2020";"22:13:54";"100,00";"1";"oficial";"45";"SONIA SALETE VEDOVATTO";"PSDB";"2940";"51,34";"ELEITO";"prefeito";"SC";"4211058";"S";"2020";"MONTE CARLO"
"426";"80004";"15/11/2020";"22:13:54";"100,00";"1";"oficial";"15";"TONINHO";"MDB";"2786";"48,66";"NAO ELEITO";"prefeito";"SC";"4211058";"S";"2020";"MONTE CARLO"
"426";"80012";"15/11/2020";"22:40:58";"100,00";"1";"oficial";"13";"DILMAR FANTINELLI";"PT";"2785";"28,53";"NAO ELEITO";"prefeito";"SC";"4200101";"S";"2020";"ABELARDO LUZ"
"426";"80012";"15/11/2020";"22:40:58";"100,00";"1";"oficial";"17";"CAVASSINI";"PSL";"3094";"31,69";"NAO ELEITO";"prefeito";"SC";"4200101";"S";"2020";"ABELARDO LUZ"
"426";"80012";"15/11/2020";"22:40:58";"100,00";"1";"oficial";"22";"TIAGO KOSINSKI";"PL";"654";"6,70";"NAO ELEITO";"prefeito";"SC";"4200101";"S";"2020";"ABELARDO LUZ"
"426";"80012";"15/11/2020";"22:40:58";"100,00";"1";"oficial";"15";"NERCI SANTIN";"MDB";"3230";"33,08";"ELEITO";"prefeito";"SC";"4200101";"S";"2020";"ABELARDO LUZ"
"426";"80020";"15/11/2020";"22:06:06";"100,00";"1";"oficial";"15";"NEREU BARTH";"MDB";"1783";"30,06";"NAO ELEITO";"prefeito";"SC";"4207650";"S";"2020";"IPORA DO OESTE"
"426";"80020";"15/11/2020";"22:06:06";"100,00";"1";"oficial";"55";"ADELIO MARX";"PSD";"4148";"69,94";"ELEITO";"prefeito";"SC";"4207650";"S";"2020";"IPORA DO OESTE"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"20";"CARLAO METZGER";"PSC";"404";"6,28";"NAO ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"11";"JOSE CONSTANTE";"PP";"3248";"50,51";"ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"25";"ALTAIR DOS SANTOS";"DEM";"179";"2,78";"NAO ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"23";"DALMIRO VISCAY";"CIDADANIA";"456";"7,09";"NAO ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"12";"ATILIO BOGO";"PDT";"207";"3,22";"NAO ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80039";"15/11/2020";"22:02:43";"100,00";"1";"oficial";"45";"ELKE";"PSDB";"1937";"30,12";"NAO ELEITO";"prefeito";"SC";"4200200";"S";"2020";"AGROLANDIA"
"426";"80047";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"15";"NICO BERTOL";"MDB";"1606";"52,30";"ELEITO";"prefeito";"SC";"4209854";"S";"2020";"LINDOIA DO SUL"
"426";"80047";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"45";"ALEX";"PSDB";"203";"6,61";"NAO ELEITO";"prefeito";"SC";"4209854";"S";"2020";"LINDOIA DO SUL"
"426";"80047";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"22";"GENICA      GENIR LOLI";"PL";"1262";"41,09";"NAO ELEITO";"prefeito";"SC";"4209854";"S";"2020";"LINDOIA DO SUL"
"426";"80055";"15/11/2020";"22:02:36";"100,00";"1";"oficial";"15";"ZE MENEGATTI";"MDB";"1428";"38,70";"NAO ELEITO";"prefeito";"SC";"4200309";"S";"2020";"AGRONOMICA"
"426";"80055";"15/11/2020";"22:02:36";"100,00";"1";"oficial";"10";"MAICON";"REPUBLICANOS";"619";"16,78";"NAO ELEITO";"prefeito";"SC";"4200309";"S";"2020";"AGRONOMICA"
"426";"80055";"15/11/2020";"22:02:36";"100,00";"1";"oficial";"45";"CESAR CUNHA";"PSDB";"1643";"44,53";"ELEITO";"prefeito";"SC";"4200309";"S";"2020";"AGRONOMICA"
"426";"80063";"15/11/2020";"22:25:43";"100,00";"1";"oficial";"17";"NINA MONTAGNA";"PSL";"2253";"35,65";"NAO ELEITO";"prefeito";"SC";"4201257";"S";"2020";"APIUNA"
"426";"80063";"15/11/2020";"22:25:43";"100,00";"1";"oficial";"22";"MARCELO";"PL";"3358";"53,14";"ELEITO";"prefeito";"SC";"4201257";"S";"2020";"APIUNA"
"426";"80063";"15/11/2020";"22:25:43";"100,00";"1";"oficial";"13";"ALMEIDA";"PT";"708";"11,20";"NAO ELEITO";"prefeito";"SC";"4201257";"S";"2020";"APIUNA"
"426";"80071";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"11";"BISSANI";"PP";"1554";"35,76";"NAO ELEITO";"prefeito";"SC";"4200408";"S";"2020";"AGUA DOCE"
"426";"80071";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"22";"NELCI";"PL";"2299";"52,90";"ELEITO";"prefeito";"SC";"4200408";"S";"2020";"AGUA DOCE"
"426";"80071";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"15";"FINO";"MDB";"493";"11,34";"NAO ELEITO";"prefeito";"SC";"4200408";"S";"2020";"AGUA DOCE"
"426";"80080";"15/11/2020";"22:01:43";"100,00";"1";"oficial";"15";"SIMONI";"MDB";"1052";"42,22";"NAO ELEITO";"prefeito";"SC";"4205159";"S";"2020";"DOUTOR PEDRINHO"
"426";"80080";"15/11/2020";"22:01:43";"100,00";"1";"oficial";"11";"HARTWIG";"PP";"1440";"57,78";"ELEITO";"prefeito";"SC";"4205159";"S";"2020";"DOUTOR PEDRINHO"
"426";"80098";"15/11/2020";"19:38:13";"100,00";"1";"oficial";"22";"CANICO";"PL";"2162";"55,03";"ELEITO";"prefeito";"SC";"4200507";"S";"2020";"AGUAS DE CHAPECO"
"426";"80098";"15/11/2020";"19:38:13";"100,00";"1";"oficial";"15";"ADILSON ZENI";"MDB";"1767";"44,97";"NAO ELEITO";"prefeito";"SC";"4200507";"S";"2020";"AGUAS DE CHAPECO"
"426";"80101";"15/11/2020";"22:08:20";"100,00";"1";"oficial";"15";"NENO";"MDB";"1799";"49,46";"NAO ELEITO";"prefeito";"SC";"4209151";"S";"2020";"JOSE BOITEUX"
"426";"80101";"15/11/2020";"22:08:20";"100,00";"1";"oficial";"11";"PICO";"PP";"1838";"50,54";"ELEITO";"prefeito";"SC";"4209151";"S";"2020";"JOSE BOITEUX"
"426";"80110";"15/11/2020";"22:02:14";"100,00";"1";"oficial";"15";"OMERO PRIM";"MDB";"3310";"73,04";"ELEITO";"prefeito";"SC";"4200606";"S";"2020";"AGUAS MORNAS"
"426";"80110";"15/11/2020";"22:02:14";"100,00";"1";"oficial";"11";"CLEBER THIESEN";"PP";"1128";"24,89";"NAO ELEITO";"prefeito";"SC";"4200606";"S";"2020";"AGUAS MORNAS"
"426";"80110";"15/11/2020";"22:02:14";"100,00";"1";"oficial";"51";"TARCISIO LEHMKUHL SINISTRO";"PATRIOTA";"94";"2,07";"NAO ELEITO";"prefeito";"SC";"4200606";"S";"2020";"AGUAS MORNAS"
"426";"80128";"15/11/2020";"22:09:00";"100,00";"1";"oficial";"22";"MARCELO DAROLT";"PL";"753";"19,62";"NAO ELEITO";"prefeito";"SC";"4219358";"S";"2020";"VITOR MEIRELES"
"426";"80128";"15/11/2020";"22:09:00";"100,00";"1";"oficial";"11";"BENTO";"PP";"1828";"47,64";"ELEITO";"prefeito";"SC";"4219358";"S";"2020";"VITOR MEIRELES"
"426";"80128";"15/11/2020";"22:09:00";"100,00";"1";"oficial";"15";"ESTEVAO RUCHINSKI";"MDB";"1256";"32,73";"NAO ELEITO";"prefeito";"SC";"4219358";"S";"2020";"VITOR MEIRELES"
"426";"80136";"15/11/2020";"21:00:06";"100,00";"1";"oficial";"45";"GILMAR SANI";"PSDB";"3584";"56,18";"ELEITO";"prefeito";"SC";"4200705";"S";"2020";"ALFREDO WAGNER"
"426";"80136";"15/11/2020";"21:00:06";"100,00";"1";"oficial";"15";"EDENILSON RODRIGUES DE SOUZA";"MDB";"2795";"43,82";"NAO ELEITO";"prefeito";"SC";"4200705";"S";"2020";"ALFREDO WAGNER"
"426";"80144";"15/11/2020";"22:02:37";"100,00";"1";"oficial";"55";"VALMOR GOLO";"PSD";"1298";"57,71";"ELEITO";"prefeito";"SC";"4218855";"S";"2020";"UNIAO DO OESTE"
"426";"80144";"15/11/2020";"22:02:37";"100,00";"1";"oficial";"15";"FABIO AGOSTINETO";"MDB";"951";"42,29";"NAO ELEITO";"prefeito";"SC";"4218855";"S";"2020";"UNIAO DO OESTE"
"426";"80152";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"13";"IVAN JOSE CANCI";"PT";"2161";"51,66";"ELEITO";"prefeito";"SC";"4200804";"S";"2020";"ANCHIETA"
"426";"80152";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"15";"NEGO IZOTTON";"MDB";"1722";"41,17";"NAO ELEITO";"prefeito";"SC";"4200804";"S";"2020";"ANCHIETA"
"426";"80152";"15/11/2020";"22:02:30";"100,00";"1";"oficial";"51";"FERNANDO ANJOS";"PATRIOTA";"300";"7,17";"NAO ELEITO";"prefeito";"SC";"4200804";"S";"2020";"ANCHIETA"
"426";"80160";"15/11/2020";"22:03:58";"100,00";"1";"oficial";"11";"EVANDRO";"PP";"1468";"75,24";"ELEITO";"prefeito";"SC";"4218954";"S";"2020";"URUPEMA"
"426";"80160";"15/11/2020";"22:03:58";"100,00";"1";"oficial";"15";"ANGELO STUPP";"MDB";"483";"24,76";"NAO ELEITO";"prefeito";"SC";"4218954";"S";"2020";"URUPEMA"
"426";"80179";"15/11/2020";"20:00:04";"100,00";"1";"oficial";"15";"ZEBRA";"MDB";"1063";"24,70";"NAO ELEITO";"prefeito";"SC";"4200903";"S";"2020";"ANGELINA"
"426";"80179";"15/11/2020";"20:00:04";"100,00";"1";"oficial";"13";"ROSE";"PT";"1720";"39,97";"ELEITO";"prefeito";"SC";"4200903";"S";"2020";"ANGELINA"
"426";"80179";"15/11/2020";"20:00:04";"100,00";"1";"oficial";"17";"ZE NILTON";"PSL";"1520";"35,32";"NAO ELEITO";"prefeito";"SC";"4200903";"S";"2020";"ANGELINA"
"426";"80187";"15/11/2020";"22:05:27";"100,00";"1";"oficial";"15";"JEAN CARLOS NYLAND";"MDB";"2481";"75,96";"ELEITO";"prefeito";"SC";"4207759";"S";"2020";"IRACEMINHA"
"426";"80187";"15/11/2020";"22:05:27";"100,00";"1";"oficial";"45";"AVELINO DA COSTA";"PSDB";"785";"24,04";"NAO ELEITO";"prefeito";"SC";"4207759";"S";"2020";"IRACEMINHA"
"426";"80195";"15/11/2020";"20:17:09";"100,00";"1";"oficial";"23";"KIKO";"CIDADANIA";"754";"13,37";"NAO ELEITO";"prefeito";"SC";"4201000";"S";"2020";"ANITA GARIBALDI"
"426";"80195";"15/11/2020";"20:17:09";"100,00";"1";"oficial";"13";"ZEZO MATOS";"PT";"591";"10,48";"NAO ELEITO";"prefeito";"SC";"4201000";"S";"2020";"ANITA GARIBALDI"
"426";"80195";"15/11/2020";"20:17:09";"100,00";"1";"oficial";"22";"JOAO CIDINEI DA SILVA";"PL";"2222";"39,41";"NAO ELEITO";"prefeito";"SC";"4201000";"S";"2020";"ANITA GARIBALDI"
"426";"80195";"15/11/2020";"20:17:09";"100,00";"1";"oficial";"17";"HENRIQUE MENEGAZZO";"PSL";"2071";"36,73";"NAO ELEITO";"prefeito";"SC";"4201000";"S";"2020";"ANITA GARIBALDI"
"426";"80209";"15/11/2020";"22:03:45";"100,00";"1";"oficial";"45";"VALDIR CARDOSO";"PSDB";"2025";"44,29";"ELEITO";"prefeito";"SC";"4218251";"S";"2020";"TIMBO GRANDE"
"426";"80209";"15/11/2020";"22:03:45";"100,00";"1";"oficial";"15";"ARI GALESKI";"MDB";"1674";"36,61";"NAO ELEITO";"prefeito";"SC";"4218251";"S";"2020";"TIMBO GRANDE"
"426";"80209";"15/11/2020";"22:03:45";"100,00";"1";"oficial";"19";"SOCRATES MARCIEL";"PODE";"873";"19,09";"NAO ELEITO";"prefeito";"SC";"4218251";"S";"2020";"TIMBO GRANDE"
"426";"80217";"15/11/2020";"19:58:25";"100,00";"1";"oficial";"15";"SOLANGE";"MDB";"1519";"57,15";"ELEITO";"prefeito";"SC";"4201109";"S";"2020";"ANITAPOLIS"
"426";"80217";"15/11/2020";"19:58:25";"100,00";"1";"oficial";"45";"LAUDIR";"PSDB";"1139";"42,85";"NAO ELEITO";"prefeito";"SC";"4201109";"S";"2020";"ANITAPOLIS"
"426";"80225";"15/11/2020";"22:09:47";"100,00";"1";"oficial";"55";"ABELHA FILHO";"PSD";"1093";"49,01";"NAO ELEITO";"prefeito";"SC";"4200051";"S";"2020";"ABDON BATISTA"
"426";"80225";"15/11/2020";"22:09:47";"100,00";"1";"oficial";"15";"DILE";"MDB";"1137";"50,99";"ELEITO";"prefeito";"SC";"4200051";"S";"2020";"ABDON BATISTA"
"426";"80233";"15/11/2020";"22:02:49";"100,00";"1";"oficial";"15";"GERALDO PAULI";"MDB";"3678";"54,87";"ELEITO";"prefeito";"SC";"4201208";"S";"2020";"ANTONIO CARLOS"
"426";"80233";"15/11/2020";"22:02:49";"100,00";"1";"oficial";"11";"VAGNER COSTA";"PP";"3025";"45,13";"NAO ELEITO";"prefeito";"SC";"4201208";"S";"2020";"ANTONIO CARLOS"
"426";"80241";"15/11/2020";"22:05:21";"100,00";"1";"oficial";"55";"DORA";"PSD";"1907";"32,46";"NAO ELEITO";"prefeito";"SC";"4215653";"S";"2020";"SANTA ROSA DO SUL"
"426";"80241";"15/11/2020";"22:05:21";"100,00";"1";"oficial";"11";"NELMO EMERIM";"PP";"1437";"24,46";"NAO ELEITO";"prefeito";"SC";"4215653";"S";"2020";"SANTA ROSA DO SUL"
"426";"80241";"15/11/2020";"22:05:21";"100,00";"1";"oficial";"45";"ALMIDES";"PSDB";"2531";"43,08";"ELEITO";"prefeito";"SC";"4215653";"S";"2020";"SANTA ROSA DO SUL"
"426";"80250";"15/11/2020";"22:08:52";"100,00";"1";"oficial";"15";"JOAO PEDRO";"MDB";"2907";"17,41";"NAO ELEITO";"prefeito";"SC";"4201307";"S";"2020";"ARAQUARI"
"426";"80250";"15/11/2020";"22:08:52";"100,00";"1";"oficial";"45";"CLENILTON PEREIRA";"PSDB";"13787";"82,59";"ELEITO";"prefeito";"SC";"4201307";"S";"2020";"ARAQUARI"
"426";"80268";"15/11/2020";"19:48:20";"100,00";"1";"oficial";"22";"ZINHO";"PL";"1339";"57,79";"ELEITO";"prefeito";"SC";"4204152";"S";"2020";"CELSO RAMOS"
"426";"80268";"15/11/2020";"19:48:20";"100,00";"1";"oficial";"45";"ONDINO";"PSDB";"978";"42,21";"NAO ELEITO";"prefeito";"SC";"4204152";"S";"2020";"CELSO RAMOS"
"426";"80276";"15/11/2020";"22:05:03";"100,00";"1";"oficial";"11";"DANIEL";"PP";"8611";"23,95";"NAO ELEITO";"prefeito";"SC";"4201406";"S";"2020";"ARARANGUA"
"426";"80276";"15/11/2020";"22:05:03";"100,00";"1";"oficial";"15";"CESAR CESA";"MDB";"13967";"38,85";"ELEITO";"prefeito";"SC";"4201406";"S";"2020";"ARARANGUA"
"426";"80276";"15/11/2020";"22:05:03";"100,00";"1";"oficial";"50";"PROFESSOR FELIPE DAMASIO";"PSOL";"553";"1,54";"NAO ELEITO";"prefeito";"SC";"4201406";"S";"2020";"ARARANGUA"
"426";"80276";"15/11/2020";"22:05:03";"100,00";"1";"oficial";"22";"IGOR BATISTA";"PL";"5766";"16,04";"NAO ELEITO";"prefeito";"SC";"4201406";"S";"2020";"ARARANGUA"
"426";"80276";"15/11/2020";"22:05:03";"100,00";"1";"oficial";"28";"RICARDO GHELERE";"PRTB";"7050";"19,61";"NAO ELEITO";"prefeito";"SC";"4201406";"S";"2020";"ARARANGUA"
"426";"80284";"15/11/2020";"20:15:32";"100,00";"1";"oficial";"25";"RAFAEL MARIN";"DEM";"1403";"56,87";"ELEITO";"prefeito";"SC";"4217550";"S";"2020";"SERRA ALTA"
"426";"80284";"15/11/2020";"20:15:32";"100,00";"1";"oficial";"11";"DARCI";"PP";"1064";"43,13";"NAO ELEITO";"prefeito";"SC";"4217550";"S";"2020";"SERRA ALTA"
"426";"80292";"15/11/2020";"22:06:47";"100,00";"1";"oficial";"55";"LUIZ MENDES";"PSD";"2820";"50,54";"ELEITO";"prefeito";"SC";"4201505";"S";"2020";"ARMAZEM"
"426";"80292";"15/11/2020";"22:06:47";"100,00";"1";"oficial";"12";"JEAN CARLOS BOLA";"PDT";"2760";"49,46";"NAO ELEITO";"prefeito";"SC";"4201505";"S";"2020";"ARMAZEM"
"426";"80306";"15/11/2020";"22:07:21";"100,00";"1";"oficial";"15";"FERNANDO DE FAVERI";"MDB";"5674";"53,25";"ELEITO";"prefeito";"SC";"4204251";"S";"2020";"COCAL DO SUL"
"426";"80306";"15/11/2020";"22:07:21";"100,00";"1";"oficial";"45";"ADRIANO POSSAMAI DELLA";"PSDB";"507";"4,76";"NAO ELEITO";"prefeito";"SC";"4204251";"S";"2020";"COCAL DO SUL"
"426";"80306";"15/11/2020";"22:07:21";"100,00";"1";"oficial";"11";"ANINHA";"PP";"4475";"42,00";"NAO ELEITO";"prefeito";"SC";"4204251";"S";"2020";"COCAL DO SUL"
"426";"80314";"15/11/2020";"22:20:11";"100,00";"1";"oficial";"55";"ALCIDIR";"PSD";"1498";"55,36";"ELEITO";"prefeito";"SC";"4201604";"S";"2020";"ARROIO TRINTA"
"426";"80314";"15/11/2020";"22:20:11";"100,00";"1";"oficial";"17";"RONIVAN";"PSL";"1208";"44,64";"NAO ELEITO";"prefeito";"SC";"4201604";"S";"2020";"ARROIO TRINTA"
"426";"80322";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"13";"PAULINHO ILHA DA SILVA";"PT";"932";"26,19";"NAO ELEITO";"prefeito";"SC";"4211454";"S";"2020";"NOVA ITABERABA"
"426";"80322";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"55";"MANITO";"PSD";"1373";"38,59";"ELEITO";"prefeito";"SC";"4211454";"S";"2020";"NOVA ITABERABA"
"426";"80322";"15/11/2020";"22:04:52";"100,00";"1";"oficial";"11";"PROFESSOR MARCIANO";"PP";"1253";"35,22";"NAO ELEITO";"prefeito";"SC";"4211454";"S";"2020";"NOVA ITABERABA"
"426";"80330";"15/11/2020";"22:26:23";"100,00";"1";"oficial";"15";"MARCELL POFFO";"MDB";"1991";"42,36";"NAO ELEITO";"prefeito";"SC";"4201703";"S";"2020";"ASCURRA"
"426";"80330";"15/11/2020";"22:26:23";"100,00";"1";"oficial";"19";"MARIO GUSE";"PODE";"300";"6,38";"NAO ELEITO";"prefeito";"SC";"4201703";"S";"2020";"ASCURRA"
"426";"80330";"15/11/2020";"22:26:23";"100,00";"1";"oficial";"55";"ARAO JOSINO";"PSD";"2409";"51,26";"ELEITO";"prefeito";"SC";"4201703";"S";"2020";"ASCURRA"
"426";"80349";"15/11/2020";"22:02:53";"100,00";"1";"oficial";"17";"ALOIS ZATOR";"PSL";"521";"9,28";"NAO ELEITO";"prefeito";"SC";"4215679";"S";"2020";"SANTA TEREZINHA"
"426";"80349";"15/11/2020";"22:02:53";"100,00";"1";"oficial";"15";"GENIR ANTONIO JUNCKES";"MDB";"2546";"45,37";"ELEITO";"prefeito";"SC";"4215679";"S";"2020";"SANTA TEREZINHA"
"426";"80349";"15/11/2020";"22:02:53";"100,00";"1";"oficial";"55";"VALQUIRIA";"PSD";"2545";"45,35";"NAO ELEITO";"prefeito";"SC";"4215679";"S";"2020";"SANTA TEREZINHA"
"426";"80357";"15/11/2020";"22:04:14";"100,00";"1";"oficial";"15";"SASSA";"MDB";"1624";"63,46";"ELEITO";"prefeito";"SC";"4201802";"S";"2020";"ATALANTA"
"426";"80357";"15/11/2020";"22:04:14";"100,00";"1";"oficial";"11";"TITE";"PP";"935";"36,54";"NAO ELEITO";"prefeito";"SC";"4201802";"S";"2020";"ATALANTA"
"426";"80365";"15/11/2020";"22:48:29";"100,00";"1";"oficial";"15";"MARIA";"MDB";"883";"42,43";"NAO ELEITO";"prefeito";"SC";"4210852";"S";"2020";"MIRIM DOCE"
"426";"80365";"15/11/2020";"22:48:29";"100,00";"1";"oficial";"55";"TIO BE - BERNARDO";"PSD";"1198";"57,57";"ELEITO";"prefeito";"SC";"4210852";"S";"2020";"MIRIM DOCE"
"426";"80373";"15/11/2020";"22:02:44";"100,00";"1";"oficial";"11";"LILA";"PP";"2065";"45,54";"NAO ELEITO";"prefeito";"SC";"4201901";"S";"2020";"AURORA"
"426";"80373";"15/11/2020";"22:02:44";"100,00";"1";"oficial";"15";"XANDAO";"MDB";"2469";"54,46";"ELEITO";"prefeito";"SC";"4201901";"S";"2020";"AURORA"
"426";"80381";"15/11/2020";"22:10:13";"100,00";"1";"oficial";"11";"ADEMILSON";"PP";"1554";"54,99";"ELEITO";"prefeito";"SC";"4204178";"S";"2020";"CERRO NEGRO"
"426";"80381";"15/11/2020";"22:10:13";"100,00";"1";"oficial";"22";"FABIO";"PL";"1272";"45,01";"NAO ELEITO";"prefeito";"SC";"4204178";"S";"2020";"CERRO NEGRO"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"45";"AURI PAVONI";"PSDB";"5717";"10,11";"NAO ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"30";"NEY CLIVATI";"NOVO";"2710";"4,79";"NAO ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"15";"EDSON PIRIQUITO";"MDB";"17232";"30,46";"NAO ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"77";"GIOVAN NARDELLI";"SOLIDARIEDADE";"441";"0,78";"NAO ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"19";"FABRICIO OLIVEIRA";"PODE";"30205";"53,39";"ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80390";"15/11/2020";"22:03:12";"100,00";"1";"oficial";"28";"PEDRO LUIZ";"PRTB";"269";"0,48";"NAO ELEITO";"prefeito";"SC";"4202008";"S";"2020";"BALNEARIO CAMBORIU"
"426";"80403";"15/11/2020";"22:05:35";"100,00";"1";"oficial";"22";"TONHAO";"PL";"754";"15,33";"NAO ELEITO";"prefeito";"SC";"4212254";"S";"2020";"PASSO DE TORRES"
"426";"80403";"15/11/2020";"22:05:35";"100,00";"1";"oficial";"11";"VALMIR";"PP";"2183";"44,37";"ELEITO";"prefeito";"SC";"4212254";"S";"2020";"PASSO DE TORRES"
